content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
c est le nouvel an chinois en plus quelle synchro coronavirus bioweapon how china stole coronavirus from canada and weaponized it ,1,"['c', 'est', 'le', 'nouvel', 'chinois', 'en', 'plus', 'quelle', 'synchro', 'coronavirus', 'bioweapon', 'china', 'stole', 'coronavirus', 'canada', 'weaponized']","['c', 'est', 'le', 'nouvel', 'chinoi', 'en', 'plu', 'quell', 'synchro', 'coronaviru', 'bioweapon', 'china', 'stole', 'coronaviru', 'canada', 'weapon']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 coronavirus this is as much a possibility as eating batsoup i mean really shut down a city of millions over an infected bat coronavirus bioweapon how china stole coronavirus from canada and weaponized it via ,1,"['coronavirus', 'much', 'possibility', 'eating', 'batsoup', 'mean', 'really', 'shut', 'city', 'millions', 'infected', 'bat', 'coronavirus', 'bioweapon', 'china', 'stole', 'coronavirus', 'canada', 'weaponized', 'via']","['coronaviru', 'much', 'possibl', 'eat', 'batsoup', 'mean', 'realli', 'shut', 'citi', 'million', 'infect', 'bat', 'coronaviru', 'bioweapon', 'china', 'stole', 'coronaviru', 'canada', 'weapon', 'via']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral
 coronavirus in china 23 million quarantined 2 8 million infected 112 000 dead,1,"['coronavirus', 'china', '23', 'million', 'quarantined', '2', '8', 'million', 'infected', '112', '000', 'dead']","['coronaviru', 'china', '23', 'million', 'quarantin', '2', '8', 'million', 'infect', '112', '000', 'dead']",-0.6486,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
fake news coronavirus in china millions quarantined 2 8 claim coronavirus in china 23 million quarantined 2 8 million infected 112 000 dead false fact checked by ,1,"['fake', 'news', 'coronavirus', 'china', 'millions', 'quarantined', '2', '8', 'claim', 'coronavirus', 'china', '23', 'million', 'quarantined', '2', '8', 'million', 'infected', '112', '000', 'dead', 'false', 'fact', 'checked']","['fake', 'news', 'coronaviru', 'china', 'million', 'quarantin', '2', '8', 'claim', 'coronaviru', 'china', '23', 'million', 'quarantin', '2', '8', 'million', 'infect', '112', '000', 'dead', 'fals', 'fact', 'check']",-1.1253,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
listen up proof the press is lying about carona virus and why you do not need to buy a mask proof the press is lying about carona virus claim coronavirus in china 23 million quarantined 2 8 million infected 112 000 dead false fake news coronavir,1,"['listen', 'proof', 'press', 'lying', 'carona', 'virus', 'need', 'buy', 'mask', 'proof', 'press', 'lying', 'carona', 'virus', 'claim', 'coronavirus', 'china', '23', 'million', 'quarantined', '2', '8', 'million', 'infected', '112', '000', 'dead', 'false', 'fake', 'news', 'coronavir']","['listen', 'proof', 'press', 'lie', 'carona', 'viru', 'need', 'buy', 'mask', 'proof', 'press', 'lie', 'carona', 'viru', 'claim', 'coronaviru', 'china', '23', 'million', 'quarantin', '2', '8', 'million', 'infect', '112', '000', 'dead', 'fals', 'fake', 'news', 'coronavir']",-1.1253,"{'fear': 0.0, 'anger': 0.18181818181818182, 'anticip': 0.0, 'trust': 0.18181818181818182, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.45454545454545453, 'sadness': 0.0, 'disgust': 0.18181818181818182, 'joy': 0.0}",neutral
 fake news coronavirus in china millions quarantined 2 8 claim coronavirus in china 23 million quarantined 2 8 million infected 112 000 dead false ,1,"['fake', 'news', 'coronavirus', 'china', 'millions', 'quarantined', '2', '8', 'claim', 'coronavirus', 'china', '23', 'million', 'quarantined', '2', '8', 'million', 'infected', '112', '000', 'dead', 'false']","['fake', 'news', 'coronaviru', 'china', 'million', 'quarantin', '2', '8', 'claim', 'coronaviru', 'china', '23', 'million', 'quarantin', '2', '8', 'million', 'infect', '112', '000', 'dead', 'fals']",-1.1253,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
this needs to keep circulating coronavirus in china 23 million quarantined 2 8 million infected 112 000 dead ,1,"['needs', 'keep', 'circulating', 'coronavirus', 'china', '23', 'million', 'quarantined', '2', '8', 'million', 'infected', '112', '000', 'dead']","['need', 'keep', 'circul', 'coronaviru', 'china', '23', 'million', 'quarantin', '2', '8', 'million', 'infect', '112', '000', 'dead']",-0.6486,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
coronavirus in china 23 million quarantined 2 8 million infected 112 000 dead transformationwellnessmx healthytroy coronavirus stopdoubting startdoing healthyactivelifestyle youareworthit ,1,"['coronavirus', 'china', '23', 'million', 'quarantined', '2', '8', 'million', 'infected', '112', '000', 'dead', 'transformationwellnessmx', 'healthytroy', 'coronavirus', 'stopdoubting', 'startdoing', 'healthyactivelifestyle', 'youareworthit']","['coronaviru', 'china', '23', 'million', 'quarantin', '2', '8', 'million', 'infect', '112', '000', 'dead', 'transformationwellnessmx', 'healthytroy', 'coronaviru', 'stopdoubt', 'startdo', 'healthyactivelifestyl', 'youareworthit']",-0.6486,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",disapproval
ron johnson americans should go back to work death is an ,1,"['ron', 'johnson', 'americans', 'go', 'back', 'work', 'death']","['ron', 'johnson', 'american', 'go', 'back', 'work', 'death']",-0.5994,"{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.14285714285714285, 'positive': 0.0, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",neutral
 tiene coronavirus vatican confirms pope francis and two aides test positive for coronavirus stop me from infecting my beautiful benedict please vaticano ,1,"['tiene', 'coronavirus', 'vatican', 'confirms', 'pope', 'francis', 'two', 'aides', 'test', 'positive', 'coronavirus', 'stop', 'infecting', 'beautiful', 'benedict', 'please', 'vaticano']","['tien', 'coronaviru', 'vatican', 'confirm', 'pope', 'franci', 'two', 'aid', 'test', 'posit', 'coronaviru', 'stop', 'infect', 'beauti', 'benedict', 'pleas', 'vaticano']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.6666666666666666, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333}",admiration
this is clickbait i do however have it on firm authority he s suffering from syphilis vatican confirms pope francis and two aides test positive for coronavirus mcm ,1,"['clickbait', 'however', 'firm', 'authority', 'suffering', 'syphilis', 'vatican', 'confirms', 'pope', 'francis', 'two', 'aides', 'test', 'positive', 'coronavirus', 'mcm']","['clickbait', 'howev', 'firm', 'author', 'suffer', 'syphili', 'vatican', 'confirm', 'pope', 'franci', 'two', 'aid', 'test', 'posit', 'coronaviru', 'mcm']",-0.5423,"{'fear': 0.14285714285714285, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.14285714285714285, 'surprise': 0.0, 'positive': 0.2857142857142857, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0}",neutral
21 million chinese died of coronavirus us intelligence officials intercept data news ,1,"['21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'news']","['21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'news']",-0.5994,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",neutral
so far that has been revealed 21 million chinese died of coronavirus us intelligence officials intercept data ,1,"['far', 'revealed', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data']","['far', 'reveal', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data']",-0.5994,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",neutral
 21 million chinese died of coronavirus us intelligence officials intercept data washington live ,1,"['21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'washington', 'live']","['21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'washington', 'live']",-0.5994,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",neutral
surely not other explanations 21 million chinese died of coronavirus us intelligence officials intercept data washington live ,1,"['surely', 'explanations', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'washington', 'live']","['sure', 'explan', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'washington', 'live']",-0.2812,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",neutral
this is an astonishing figure is it plausible 21 million chinese died of coronavirus us intelligence officials intercept data washington live ,1,"['astonishing', 'figure', 'plausible', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'washington', 'live']","['astonish', 'figur', 'plausibl', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'washington', 'live']",-0.5994,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",surprise
i d suggest this is a more accurate report of chinese covid 19 data 21 million chinese died of coronavirus us intelligence officials intercept data washington live ,1,"['suggest', 'accurate', 'report', 'chinese', 'covid', '19', 'data', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'washington', 'live']","['suggest', 'accur', 'report', 'chines', 'covid', '19', 'data', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'washington', 'live']",-0.5994,"{'fear': 0.14285714285714285, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.42857142857142855, 'surprise': 0.0, 'positive': 0.2857142857142857, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.14285714285714285}",neutral
is china hiding something 21 million chinese died of coronavirus us intelligence officials intercept data washington live ,1,"['china', 'hiding', 'something', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'washington', 'live']","['china', 'hide', 'someth', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'washington', 'live']",-0.7773000000000001,"{'fear': 0.4, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2}",neutral
is this fake news 21 million chinese died of coronavirus us intelligence officials intercept data ,1,"['fake', 'news', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data']","['fake', 'news', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data']",-1.0761,"{'fear': 0.2, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.2, 'negative': 0.2, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2}",neutral
mind boggling 21 million chinese died of coronavirus us intelligence officials intercept data washington live ,1,"['mind', 'boggling', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'washington', 'live']","['mind', 'boggl', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'washington', 'live']",-0.5994,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",neutral
china lied and people died 21 million chinese died of coronavirus us intelligence officials intercept data trump train ,1,"['china', 'lied', 'people', 'died', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'trump', 'train']","['china', 'lie', 'peopl', 'die', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'trump', 'train']",-1.1988,"{'fear': 0.2, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2}",sadness
china can t hide the truth forever 21 million chinese died of coronavirus us intelligence officials intercept data ,1,"['china', 'hide', 'truth', 'forever', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data']","['china', 'hide', 'truth', 'forev', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data']",-0.4591,"{'fear': 0.2857142857142857, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2857142857142857, 'surprise': 0.0, 'positive': 0.2857142857142857, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.14285714285714285}",neutral
horrible if true 21 million chinese died of coronavirus us intelligence officials intercept data ,1,"['horrible', 'true', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data']","['horribl', 'true', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data']",-0.1779,"{'fear': 0.18181818181818182, 'anger': 0.09090909090909091, 'anticip': 0.0, 'trust': 0.18181818181818182, 'surprise': 0.0, 'positive': 0.18181818181818182, 'negative': 0.09090909090909091, 'sadness': 0.0, 'disgust': 0.09090909090909091, 'joy': 0.18181818181818182}",fear
 coroaviruscoroavirus 21 million chinese died of coronavirus us intelligence officials intercept data james alami closed mobile phones that are essential to live in china ,1,"['coroaviruscoroavirus', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'james', 'alami', 'closed', 'mobile', 'phones', 'essential', 'live', 'china']","['coroaviruscoroaviru', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'jame', 'alami', 'close', 'mobil', 'phone', 'essenti', 'live', 'china']",-0.5994,"{'fear': 0.16666666666666666, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.16666666666666666, 'anticipation': 0.16666666666666666}",neutral
esto ya empieza a cuadrar 21 million chinese died of coronavirus us intelligence officials intercept data washington live ,1,"['esto', 'ya', 'empieza', 'cuadrar', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'washington', 'live']","['esto', 'ya', 'empieza', 'cuadrar', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'washington', 'live']",-0.5994,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25}",neutral
another lie exposed 21 million chinese died of coronavirus us intelligence officials intercept data chinaliedpeopledied chinazi chinamustpay tibetisnotchina taiwanisnotchina worldfightsagainstchinesebioterroism freehongkong boycottchina,1,"['another', 'lie', 'exposed', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'chinaliedpeopledied', 'chinazi', 'chinamustpay', 'tibetisnotchina', 'taiwanisnotchina', 'worldfightsagainstchinesebioterroism', 'freehongkong', 'boycottchina']","['anoth', 'lie', 'expos', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'chinaliedpeopledi', 'chinazi', 'chinamustpay', 'tibetisnotchina', 'taiwanisnotchina', 'worldfightsagainstchinesebioterro', 'freehongkong', 'boycottchina']",-0.5994,"{'fear': 0.1111111111111111, 'anger': 0.1111111111111111, 'anticip': 0.0, 'trust': 0.1111111111111111, 'surprise': 0.0, 'positive': 0.1111111111111111, 'negative': 0.2222222222222222, 'sadness': 0.1111111111111111, 'disgust': 0.1111111111111111, 'joy': 0.1111111111111111}",neutral
 another lie exposed 21 million chinese died of coronavirus us intelligence officials intercept data chinaliedpeopledied chinazi chinamustpay tibetisnotchina taiwanisnotchina worldfightsagainstchinesebioterroism freehongkong boycottchina,1,"['another', 'lie', 'exposed', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data', 'chinaliedpeopledied', 'chinazi', 'chinamustpay', 'tibetisnotchina', 'taiwanisnotchina', 'worldfightsagainstchinesebioterroism', 'freehongkong', 'boycottchina']","['anoth', 'lie', 'expos', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data', 'chinaliedpeopledi', 'chinazi', 'chinamustpay', 'tibetisnotchina', 'taiwanisnotchina', 'worldfightsagainstchinesebioterro', 'freehongkong', 'boycottchina']",-0.5994,"{'fear': 0.1111111111111111, 'anger': 0.1111111111111111, 'anticip': 0.0, 'trust': 0.1111111111111111, 'surprise': 0.0, 'positive': 0.1111111111111111, 'negative': 0.2222222222222222, 'sadness': 0.1111111111111111, 'disgust': 0.1111111111111111, 'joy': 0.1111111111111111}",neutral
mobile phones the smoking gun on china coronavirus deaths 21 million chinese died of coronavirus us intelligence officials intercept data ,1,"['mobile', 'phones', 'smoking', 'gun', 'china', 'coronavirus', 'deaths', '21', 'million', 'chinese', 'died', 'coronavirus', 'us', 'intelligence', 'officials', 'intercept', 'data']","['mobil', 'phone', 'smoke', 'gun', 'china', 'coronaviru', 'death', '21', 'million', 'chines', 'die', 'coronaviru', 'us', 'intellig', 'offici', 'intercept', 'data']",-1.5388000000000002,"{'fear': 0.25, 'anger': 0.125, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.0, 'positive': 0.125, 'negative': 0.125, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.125, 'anticipation': 0.125}",neutral
